,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1001,1081930651566375264,https://www.airbnb.com/rooms/1081930651566375264,20250625193454,2025-06-27,city scrape,Lovely 1Bedroom in Harvard Square,The whole group will be comfortable in this spacious and unique space.,,https://a0.muscache.com/pictures/miso/Hosting-1081930651566375264/original/dc209472-f9d9-499e-bdaf-9d70ca01d0c2.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.382388121739375,-71.11989131069832,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$90.00,29,365,2.0,29.0,365.0,365.0,24.2,365.0,,t,3,27,57,155,2025-06-27,10,8,1,155,6,255,22950.0,2024-05-01,2025-06-24,4.8,5.0,5.0,5.0,4.9,5.0,4.6,,f,28,0,28,0,0.71
1002,1081949814526845640,https://www.airbnb.com/rooms/1081949814526845640,20250625193454,2025-06-26,city scrape,Attractive 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081949814526845640/original/4ef768d3-8bf2-4738-bf92-d503a67405cd.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.380474021941126,-71.11925719922748,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Barbecue utensils"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$80.00,29,365,2.0,29.0,365.0,365.0,28.6,365.0,,t,7,7,7,59,2025-06-26,1,0,0,59,1,0,0.0,2024-04-09,2024-04-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.07
1003,1081963674879636572,https://www.airbnb.com/rooms/1081963674879636572,20250625193454,2025-06-27,previous scrape,Adorable 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081963674879636572/original/55cd09f9-3321-4e50-894c-4f5f07197835.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38111399944257,-71.11956337230447,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,0,2025-06-27,10,7,1,0,6,255,,2024-04-28,2025-06-01,4.9,4.8,4.9,4.7,5.0,5.0,4.8,,f,28,0,28,0,0.7
1004,1081979934840162896,https://www.airbnb.com/rooms/1081979934840162896,20250625193454,2025-06-26,city scrape,Pleasant 2Bedroom Suite in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081979934840162896/original/82e933a1-cabc-44d5-9c97-5c2c698d2f0a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38272192632457,-71.11978045520783,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,2.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$120.00,29,365,2.0,29.0,365.0,365.0,28.6,365.0,,t,0,0,0,52,2025-06-26,1,1,0,52,0,58,6960.0,2025-01-04,2025-01-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.17
1005,1081991093784683208,https://www.airbnb.com/rooms/1081991093784683208,20250625193454,2025-06-27,city scrape,Pleasant 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081991093784683208/original/d7172152-ff09-425a-9cb3-03206528f51d.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38222540897851,-71.1196487980451,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$100.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,0,0,24,122,2025-06-27,2,1,0,122,2,58,5800.0,2024-03-04,2024-06-29,4.5,5.0,4.0,4.5,5.0,5.0,5.0,,f,28,0,28,0,0.12
1007,1082861184651015721,https://www.airbnb.com/rooms/1082861184651015721,20250625193454,2025-06-25,city scrape,Warm 1Bedroom in Harvard square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1082861184651015721/original/356f06b4-df98-4afa-939f-98103827062d.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38059,-71.11974,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$80.00,29,365,2.0,29.0,365.0,365.0,28.6,365.0,,t,0,0,0,51,2025-06-25,3,1,1,51,2,58,4640.0,2024-05-20,2025-06-05,4.67,4.33,4.0,4.33,4.33,4.67,4.33,,f,28,0,28,0,0.22
1008,1082878434985647348,https://www.airbnb.com/rooms/1082878434985647348,20250625193454,2025-06-27,previous scrape,Elegant 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1082878434985647348/original/510ac3f7-b102-4f3a-bd31-e4c9c9f21a14.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.3821558092175,-71.11924149476712,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,1,1,1,1,2025-06-27,1,1,0,1,0,58,,2025-02-17,2025-02-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.23
1009,1082901024869534534,https://www.airbnb.com/rooms/1082901024869534534,20250625193454,2025-06-27,previous scrape,Enjoyable 2Bedroom Suite in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1082901024869534534/original/637cca08-5a17-4551-9b55-76233023d0e8.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38072504708137,-71.11778621306549,Private room in rental unit,Private room,2,,1 shared bath,2.0,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Clothing storage"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,0,2025-06-27,5,4,0,0,1,232,,2024-03-24,2025-04-27,4.6,4.6,4.6,5.0,5.0,5.0,4.8,,f,28,0,28,0,0.33
1013,1088571783458035994,https://www.airbnb.com/rooms/1088571783458035994,20250625193454,2025-06-26,city scrape,Bautiful 1Bedroom in Harvard Square Free Parking,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1088571783458035994/original/32dddfaf-2551-4530-b221-e4fedd7b42cf.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.3814212843143,-71.11712641216786,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Coffee maker"", ""Conditioner"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Kitchen"", ""Lockbox"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Lock on bedroom door"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""TV"", ""Wifi""]",$105.00,29,365,2.0,29.0,365.0,365.0,24.0,365.0,,t,8,38,68,167,2025-06-26,7,7,2,167,1,255,26775.0,2024-11-30,2025-06-20,4.86,5.0,4.86,5.0,5.0,5.0,4.86,,f,28,0,28,0,1.0
1017,1093756346559375157,https://www.airbnb.com/rooms/1093756346559375157,20250625193454,2025-06-26,city scrape,Back-Bay Penthouse Public Garden Down Town Rooftop,"***Ask us about our unbeatable monthly rates!***<br /><br />Breathtaking views of Boston skyline and Back-Bay in your luxurious 2 bedroom 2 full bathroom penthouse with Gym and Roof Top!<br /><br />**ASK US ABOUT FREE BIKES**<br />The Unit:<br />→ Lightning Fast Wi-Fi<br />→ Comfortable memory foam mattress beds<br />→ Dedicated Workspace <br />→ 60” Smart TV <br />→ Full Kitchen<br />→ Washer & Dryer<br />→ View and Lounge<br />→ Full Size Gym 24/7 FREE<br />→ 2 Elevators<br /><br />Ideal for business travelers, medical professionals and corporate clients.","One of the most iconic neighborhoods located at the affluent Back Bay destination is full of shopping and dining places you must visit, along Newbury Street, all locals frequent designer boutiques, fashion chains, art galleries, and patio cafes set in elegant brick townhouses. You can walk a few streets over to Marlborough and Beacon to find peaceful, tree-lined streets where the crowds feel miles away.<br /><br />Staying in Back Bay means quick access to almost any part of the city, whether it’s crossing the bridge to Cambridge or heading to dinner in the South End. The Green and Orange lines are just steps away, but the ability to walk almost anywhere in the city is the real draw for most residents. Access to cultural institutions like the Boston Public Library and Symphony Hall, as well as iconic green spaces like the Boston Public Garden and Commonwealth Mall is an obvious draw that explains why the area has maintained its desirability all the way from the Victorian era to the pres",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA5Mzc1NjM0NjU1OTM3NTE1Nw%3D%3D/original/4dd267f9-e6f8-4a50-9496-551d9184529a.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.362063,-71.08106,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,6.0,"[""Central air conditioning"", ""Heating"", ""Conditioner"", ""Bikes"", ""Dishwasher"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Rice maker"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Outdoor furniture"", ""Shower gel"", ""Dining table"", ""Kitchen"", ""Breakfast"", ""Wifi"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Safe"", ""Free dryer \u2013 In unit"", ""Babysitter recommendations"", ""Hair dryer"", ""Pets allowed"", ""Shared backyard \u2013 Fully fenced"", ""Self check-in"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Freezer"", ""Shared gym in building"", ""Toaster"", ""Cleaning available during stay"", ""Cleaning products"", ""Building staff"", ""Carbon monoxide alarm"", ""TV"", ""Outdoor kitchen"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""High chair"", ""Room-darkening shades"", ""Free street parking"", ""Shampoo"", ""Children\u2019s books and toys"", ""Private entrance"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Hot water"", ""Free parking garage on premises"", ""Hangers"", ""Mini fridge"", ""Crib"", ""Bed linens"", ""Baby bath"", ""Game console"", ""Long term stays allowed"", ""Arcade games"", ""Paid parking lot off premises"", ""Coffee"", ""Movie theater"", ""Children\u2019s bikes"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""Pack \u2019n play/Travel crib"", ""Blender"", ""Children's playroom"", ""Indoor fireplace: electric"", ""Baby monitor"", ""Microwave"", ""Outdoor dining area"", ""Bowling alley"", ""Dedicated workspace"", ""EV charger"", ""Bosch stainless steel electric stove""]",$522.00,2,90,1.0,4.0,1125.0,1125.0,2.2,1125.0,,t,11,29,59,179,2025-06-26,4,2,0,158,3,12,6264.0,2024-06-10,2025-03-15,5.0,4.75,5.0,4.75,5.0,5.0,4.0,,t,30,30,0,0,0.31
